"year","month","week","station_name","temp"
"2013","8","33","BURLINGTON PIERS (AUT)",2.99123130389983
"2013","8","33","DELHI CS",5.35489031628111
"2013","8","33","ELORA RCS",5.10599861359462
"2013","8","33","GUELPH TURFGRASS",5.43795862412715
"2013","8","33","HAMILTON A",4.77407159700224
"2013","8","33","HAMILTON RBG CS",5.14877044657181
"2013","8","33","KITCHENER/WATERLOO",5.50679955951288
"2013","8","33","LONDON A",4.80621890497427
"2013","8","33","LONDON CS",4.63364728880334
"2013","8","33","MOUNT FOREST (AUT)",4.75774442584624
"2013","8","33","TORONTO CITY",3.7956505656375
"2013","8","33","TORONTO CITY CENTRE",3.02820478786356
"2013","8","33","TORONTO INTL A",4.22550337993013
"2013","8","33","VINELAND STATION RCS",3.50070744204802
"2013","8","34","BURLINGTON PIERS (AUT)",3.59706295733326
"2013","8","34","DELHI CS",5.51964529426558
"2013","8","34","ELORA RCS",4.77141817732093
"2013","8","34","GUELPH TURFGRASS",5.37764742395476
"2013","8","34","HAMILTON A",4.43927274457347
"2013","8","34","HAMILTON RBG CS",5.12042307299069
"2013","8","34","KITCHENER/WATERLOO",5.45788601440355
"2013","8","34","LONDON A",4.6746115514066
"2013","8","34","LONDON CS",4.47222569649091
"2013","8","34","MOUNT FOREST (AUT)",3.98063815376456
"2013","8","34","TORONTO CITY",3.26110914173864
"2013","8","34","TORONTO CITY CENTRE",2.7501581855637
"2013","8","34","TORONTO INTL A",3.99374149503573
"2013","8","34","VINELAND STATION RCS",3.74781829891883
"2013","8","35","BURLINGTON PIERS (AUT)",1.91701203977044
"2013","8","35","DELHI CS",3.33807411474314
"2013","8","35","ELORA RCS",3.41024314763115
"2013","8","35","GUELPH TURFGRASS",3.59577296396697
"2013","8","35","HAMILTON A",3.09625915069965
"2013","8","35","HAMILTON RBG CS",3.15776048400806
"2013","8","35","KITCHENER/WATERLOO",3.74976529824971
"2013","8","35","LONDON A",3.25899917616622
"2013","8","35","LONDON CS",3.17948198566235
"2013","8","35","MOUNT FOREST (AUT)",3.42088599919527
"2013","8","35","TORONTO CITY",2.3278000179436
"2013","8","35","TORONTO CITY CENTRE",1.67930036619062
"2013","8","35","TORONTO INTL A",2.49195849541222
"2013","8","35","VINELAND STATION RCS",2.16706850538844
"2013","9","35","BURLINGTON PIERS (AUT)",1.18532508932186
"2013","9","35","DELHI CS",2.30909011585095
"2013","9","35","ELORA RCS",2.45398792531436
"2013","9","35","GUELPH TURFGRASS",2.25746594265993
"2013","9","35","HAMILTON A",2.16360940877943
"2013","9","35","HAMILTON RBG CS",2.21893447689786
"2013","9","35","KITCHENER/WATERLOO",2.47695674494167
"2013","9","35","LONDON A",2.56678784138757
"2013","9","35","LONDON CS",2.40531326751706
"2013","9","35","MOUNT FOREST (AUT)",3.19066679707065
"2013","9","35","TORONTO CITY",1.7018645907082
"2013","9","35","TORONTO CITY CENTRE",1.48273605394681
"2013","9","35","TORONTO INTL A",1.89815022871746
"2013","9","35","VINELAND STATION RCS",1.5134020081584
"2013","9","36","BURLINGTON PIERS (AUT)",2.86629603840126
"2013","9","36","DELHI CS",4.95860351189103
"2013","9","36","ELORA RCS",4.54353620346909
"2013","9","36","GUELPH TURFGRASS",4.91930028105663
"2013","9","36","HAMILTON A",4.33997007710555
"2013","9","36","HAMILTON RBG CS",4.72790491672848
"2013","9","36","KITCHENER/WATERLOO",5.05851555562117
"2013","9","36","LONDON A",4.52105607747746
"2013","9","36","LONDON CS",4.39511415586828
"2013","9","36","MOUNT FOREST (AUT)",4.0731474330554
"2013","9","36","TORONTO CITY",3.21358007176937
"2013","9","36","TORONTO CITY CENTRE",2.92675575900737
"2013","9","36","TORONTO INTL A",3.58685919464865
"2013","9","36","VINELAND STATION RCS",3.45723182357654
"2013","9","37","BURLINGTON PIERS (AUT)",6.25632650959567
"2013","9","37","DELHI CS",6.74612054352224
"2013","9","37","ELORA RCS",7.11862152266469
"2013","9","37","GUELPH TURFGRASS",7.28051320864361
"2013","9","37","HAMILTON A",6.72880974056073
"2013","9","37","HAMILTON RBG CS",6.88824564017739
"2013","9","37","KITCHENER/WATERLOO",7.31287890573435
"2013","9","37","LONDON A",7.06721948982521
"2013","9","37","LONDON CS",6.92379078769457
"2013","9","37","MOUNT FOREST (AUT)",7.43335135075428
"2013","9","37","TORONTO CITY",6.03008996873456
"2013","9","37","TORONTO CITY CENTRE",4.44125663287339
"2013","9","37","TORONTO INTL A",7.06113099002443
"2013","9","37","VINELAND STATION RCS",6.35105389508238
"2013","9","38","BURLINGTON PIERS (AUT)",3.84447094825417
"2013","9","38","DELHI CS",5.39761822533011
"2013","9","38","ELORA RCS",5.20987949106093
"2013","9","38","GUELPH TURFGRASS",5.56695449245565
"2013","9","38","HAMILTON A",4.95328875635667
"2013","9","38","HAMILTON RBG CS",5.38590764315319
"2013","9","38","KITCHENER/WATERLOO",5.92703131781606
"2013","9","38","LONDON A",5.14608958569049
"2013","9","38","LONDON CS",4.93976030006215
"2013","9","38","MOUNT FOREST (AUT)",5.29236094114312
"2013","9","38","TORONTO CITY",4.08937570486573
"2013","9","38","TORONTO CITY CENTRE",3.30651740055755
"2013","9","38","TORONTO INTL A",4.63030012126672
"2013","9","38","VINELAND STATION RCS",4.87303644296943
"2013","9","39","BURLINGTON PIERS (AUT)",2.68895872076832
"2013","9","39","DELHI CS",5.54006623639297
"2013","9","39","ELORA RCS",4.89904743916965
"2013","9","39","GUELPH TURFGRASS",5.66456196551789
"2013","9","39","HAMILTON A",4.12297231299021
"2013","9","39","HAMILTON RBG CS",5.11969028498797
"2013","9","39","KITCHENER/WATERLOO",5.8486454701227
"2013","9","39","LONDON A",4.98829078758102
"2013","9","39","LONDON CS",4.74139440020375
"2013","9","39","MOUNT FOREST (AUT)",4.9029098960823
"2013","9","39","TORONTO CITY",3.03480094111786
"2013","9","39","TORONTO CITY CENTRE",2.66531305074398
"2013","9","39","TORONTO INTL A",3.7296794744369
"2013","9","39","VINELAND STATION RCS",3.9794359749395
"2014","1","1","BURLINGTON PIERS (AUT)",7.10949975821718
"2014","1","1","DELHI CS",7.276314348556
"2014","1","1","GUELPH TURFGRASS",7.13735337218184
"2014","1","1","HAMILTON A",7.32666341468816
"2014","1","1","HAMILTON RBG CS",7.44407432702388
"2014","1","1","KITCHENER/WATERLOO",7.02499184982019
"2014","1","1","LONDON A",7.08001679347139
"2014","1","1","LONDON CS",7.05094369269203
"2014","1","1","MONO CENTRE",7.4002754092971
"2014","1","1","MOUNT FOREST (AUT)",6.74206172844456
"2014","1","1","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",7.18038706261552
"2014","1","1","TORONTO CITY",7.38535740931351
"2014","1","1","TORONTO CITY CENTRE",7.23007155087268
"2014","1","1","TORONTO INTL A",7.39553188480307
"2014","1","1","VINELAND STATION RCS",6.59783417038869
"2014","1","2","BURLINGTON PIERS (AUT)",6.38213086684677
"2014","1","2","DELHI CS",7.38592831603963
"2014","1","2","ELORA RCS",4.38983685095881
"2014","1","2","GUELPH TURFGRASS",7.44165633740772
"2014","1","2","HAMILTON A",6.70279529102824
"2014","1","2","HAMILTON RBG CS",6.84042208929495
"2014","1","2","KITCHENER/WATERLOO",7.04661408781919
"2014","1","2","LONDON A",7.06321845211117
"2014","1","2","LONDON CS",7.00582433852616
"2014","1","2","MONO CENTRE",6.81817388530254
"2014","1","2","MOUNT FOREST (AUT)",6.76208294963631
"2014","1","2","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",6.41184295143823
"2014","1","2","TORONTO CITY",6.29929780808726
"2014","1","2","TORONTO CITY CENTRE",5.57316782456786
"2014","1","2","TORONTO INTL A",6.72907583378626
"2014","1","2","VINELAND STATION RCS",6.50308429374137
"2014","1","3","BURLINGTON PIERS (AUT)",5.47166535494332
"2014","1","3","DELHI CS",4.95088447942385
"2014","1","3","ELORA RCS",5.80073293968805
"2014","1","3","GUELPH TURFGRASS",5.72889958809261
"2014","1","3","HAMILTON A",5.39280664087258
"2014","1","3","HAMILTON RBG CS",5.53199967872541
"2014","1","3","KITCHENER/WATERLOO",5.67225597184172
"2014","1","3","LONDON A",5.15067855648594
"2014","1","3","LONDON CS",4.97352270968099
"2014","1","3","MONO CENTRE",6.35323345622537
"2014","1","3","MOUNT FOREST (AUT)",6.06938624466596
"2014","1","3","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",5.20288922359454
"2014","1","3","TORONTO CITY",6.03941617131438
"2014","1","3","TORONTO CITY CENTRE",5.77669794645073
"2014","1","3","TORONTO INTL A",6.11662006836583
"2014","1","3","VINELAND STATION RCS",4.66062163211291
"2014","1","4","BURLINGTON PIERS (AUT)",4.04975574663308
"2014","1","4","DELHI CS",4.40839078624034
"2014","1","4","ELORA RCS",4.5490939509056
"2014","1","4","GUELPH TURFGRASS",4.55863409950292
"2014","1","4","HAMILTON A",4.51778252298704
"2014","1","4","HAMILTON RBG CS",4.53383864952365
"2014","1","4","KITCHENER/WATERLOO",4.5731883341688
"2014","1","4","LONDON A",4.48546995991886
"2014","1","4","LONDON CS",4.31844655057906
"2014","1","4","MONO CENTRE",4.35006821279221
"2014","1","4","MOUNT FOREST (AUT)",4.36172986450244
"2014","1","4","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",4.09836352932208
"2014","1","4","TORONTO CITY",4.22341628927957
"2014","1","4","TORONTO CITY CENTRE",4.2640418244142
"2014","1","4","TORONTO INTL A",4.42958109690301
"2014","1","4","VINELAND STATION RCS",3.97514514730164
"2014","1","5","BURLINGTON PIERS (AUT)",5.64320120807369
"2014","1","5","DELHI CS",5.69552974504412
"2014","1","5","ELORA RCS",5.89105164097377
"2014","1","5","GUELPH TURFGRASS",5.95138741205154
"2014","1","5","HAMILTON A",6.05706286605813
"2014","1","5","HAMILTON RBG CS",6.03713712349548
"2014","1","5","KITCHENER/WATERLOO",5.98053899204476
"2014","1","5","LONDON A",6.23049810527529
"2014","1","5","LONDON CS",6.36202974963268
"2014","1","5","MONO CENTRE",5.55517776493246
"2014","1","5","MOUNT FOREST (AUT)",5.36368691516793
"2014","1","5","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",5.89756305604272
"2014","1","5","TORONTO CITY",5.67777701214895
"2014","1","5","TORONTO CITY CENTRE",5.18046147967631
"2014","1","5","TORONTO INTL A",5.87041183674709
"2014","1","5","VINELAND STATION RCS",5.8796602733132
"2014","10","40","BURLINGTON PIERS (AUT)",3.39909155872263
"2014","10","40","DELHI CS",4.37920127008348
"2014","10","40","ELORA RCS",4.19490704933399
"2014","10","40","GUELPH TURFGRASS",4.10543656055274
"2014","10","40","HAMILTON A",4.13995425101006
"2014","10","40","HAMILTON RBG CS",4.22722583573725
"2014","10","40","KITCHENER/WATERLOO",4.18567760245947
"2014","10","40","LONDON A",4.31809856215351
"2014","10","40","LONDON CS",4.20133843596895
"2014","10","40","MONO CENTRE",4.03920955856443
"2014","10","40","MOUNT FOREST (AUT)",4.28122205397584
"2014","10","40","PA BOUSFIELD FARMS",3.7121936555798
"2014","10","40","PA CALEDON EQUESTRIAN PARK",4.00935065996613
"2014","10","40","PA CONCORD RYDER",3.68103343214918
"2014","10","40","PA DOWNSVIEW PARK",3.65812191308534
"2014","10","40","PA HALTON HILLS",4.13724245415348
"2014","10","40","PA HERSHEY CENTRE",3.73504183329125
"2014","10","40","PA MATTAMY ATHLETIC CENTRE",3.15100135255597
"2014","10","40","PA ROYAL CANADIAN YACHT CLUB",2.82153308920551
"2014","10","40","PA STONEY CREEK CARDINAL SCHOOL",3.74787364864766
"2014","10","40","PA TORONTO HYUNDAI",3.55646056465311
"2014","10","40","PA TORONTO NORTH YORK MOTORS",3.6772481916377
"2014","10","40","PA VINELAND STONEY RIDGE",3.92179497603409
"2014","10","40","PA WINONA VINE ESTATES",3.80348386626762
"2014","10","40","TORONTO CITY",3.28296533944803
"2014","10","40","TORONTO CITY CENTRE",3.00816870951205
"2014","10","40","TORONTO INTL A",3.72471338576569
"2014","10","40","VINELAND STATION RCS",4.26923096660978
"2014","10","41","BURLINGTON PIERS (AUT)",3.59717041793726
"2014","10","41","DELHI CS",6.05326796340486
"2014","10","41","ELORA RCS",5.84529121831073
"2014","10","41","GUELPH TURFGRASS",5.89805535388687
"2014","10","41","HAMILTON A",5.66938784903929
"2014","10","41","HAMILTON RBG CS",5.1968705377833
"2014","10","41","KITCHENER/WATERLOO",5.8092043852891
"2014","10","41","LONDON A",5.48978362000436
"2014","10","41","LONDON CS",5.4143958961157
"2014","10","41","MONO CENTRE",4.77970490329234
"2014","10","41","MOUNT FOREST (AUT)",5.12144888342411
"2014","10","41","PA BOUSFIELD FARMS",5.06507773632843
"2014","10","41","PA CALEDON EQUESTRIAN PARK",5.80834597968087
"2014","10","41","PA CONCORD RYDER",4.67234902933773
"2014","10","41","PA DOWNSVIEW PARK",4.58777987641824
"2014","10","41","PA HALTON HILLS",5.3941128172358
"2014","10","41","PA HERSHEY CENTRE",4.35898623283487
"2014","10","41","PA MATTAMY ATHLETIC CENTRE",3.61589963667303
"2014","10","41","PA ROYAL CANADIAN YACHT CLUB",3.16680947931835
"2014","10","41","PA STONEY CREEK CARDINAL SCHOOL",4.87996604992468
"2014","10","41","PA TORONTO HYUNDAI",4.4755374999978
"2014","10","41","PA TORONTO NORTH YORK MOTORS",4.65373764015354
"2014","10","41","PA VINELAND STONEY RIDGE",5.89996045803298
"2014","10","41","PA WINONA VINE ESTATES",5.03782920054781
"2014","10","41","TORONTO CITY",4.06549876709657
"2014","10","41","TORONTO CITY CENTRE",3.48156229282242
"2014","10","41","TORONTO INTL A",4.78092457649167
"2014","10","42","BURLINGTON PIERS (AUT)",3.45778566748573
"2014","10","42","DELHI CS",4.16016448747814
"2014","10","42","ELORA RCS",4.10207958936849
"2014","10","42","GUELPH TURFGRASS",3.99361320021462
"2014","10","42","HAMILTON A",3.91606256982133
"2014","10","42","HAMILTON RBG CS",3.95856137442864
"2014","10","42","KITCHENER/WATERLOO",3.97808240240413
"2014","10","42","LONDON A",3.63573808031482
"2014","10","42","LONDON CS",3.59632451855663
"2014","10","42","MONO CENTRE",4.45296787290648
"2014","10","42","MOUNT FOREST (AUT)",4.10856896801396
"2014","10","42","PA BOUSFIELD FARMS",3.76110725548775
"2014","10","42","PA CALEDON EQUESTRIAN PARK",4.55627264351608
"2014","10","42","PA CONCORD RYDER",4.23719624031025
"2014","10","42","PA DOWNSVIEW PARK",4.07482254647814
"2014","10","42","PA HALTON HILLS",4.14907710434703
"2014","10","42","PA HERSHEY CENTRE",4.14592563692843
"2014","10","42","PA MATTAMY ATHLETIC CENTRE",3.76902714959782
"2014","10","42","PA ROYAL CANADIAN YACHT CLUB",3.08433475826717
"2014","10","42","PA STONEY CREEK CARDINAL SCHOOL",3.69310252676093
"2014","10","42","PA TORONTO HYUNDAI",4.0143043348559
"2014","10","42","PA TORONTO NORTH YORK MOTORS",4.08114824015054
"2014","10","42","PA VINELAND STONEY RIDGE",3.90802275570894
"2014","10","42","PA WINONA VINE ESTATES",3.69908506594052
"2014","10","42","TORONTO CITY",3.84229270311676
"2014","10","42","TORONTO CITY CENTRE",3.0441572489188
"2014","10","42","TORONTO INTL A",4.15819143748764
"2014","10","43","BURLINGTON PIERS (AUT)",3.2098308738582
"2014","10","43","DELHI CS",5.3625636550647
"2014","10","43","ELORA RCS",4.59651430492133
"2014","10","43","GUELPH TURFGRASS",4.88033970540456
"2014","10","43","HAMILTON A",4.57875606782016
"2014","10","43","HAMILTON RBG CS",4.44245017513951
"2014","10","43","KITCHENER/WATERLOO",5.16532272779112
"2014","10","43","LONDON A",4.96076809891031
"2014","10","43","LONDON CS",4.92627537272772
"2014","10","43","MONO CENTRE",3.85202530920519
"2014","10","43","MOUNT FOREST (AUT)",4.63300370434079
"2014","10","43","PA BOUSFIELD FARMS",3.76011434214205
"2014","10","43","PA CALEDON EQUESTRIAN PARK",4.11014479128214
"2014","10","43","PA CONCORD RYDER",3.82504969021214
"2014","10","43","PA DOWNSVIEW PARK",3.6395570911567
"2014","10","43","PA HALTON HILLS",4.44885420760183
"2014","10","43","PA HERSHEY CENTRE",3.79460000059665
"2014","10","43","PA MATTAMY ATHLETIC CENTRE",3.10802234454831
"2014","10","43","PA ROYAL CANADIAN YACHT CLUB",2.92295395502747
"2014","10","43","PA STONEY CREEK CARDINAL SCHOOL",3.92116509160692
"2014","10","43","PA TORONTO HYUNDAI",3.52527954631533
"2014","10","43","PA TORONTO NORTH YORK MOTORS",3.61046339047032
"2014","10","43","PA VINELAND STONEY RIDGE",4.35753463205689
"2014","10","43","PA WINONA VINE ESTATES",3.88671457670913
"2014","10","43","TORONTO CITY",3.20547253573628
"2014","10","43","TORONTO CITY CENTRE",2.77992717193563
"2014","10","43","TORONTO INTL A",3.85637089113032
"2014","10","44","BURLINGTON PIERS (AUT)",2.02827383689518
"2014","10","44","DELHI CS",2.29062695151042
"2014","10","44","ELORA RCS",1.7569980801131
"2014","10","44","GUELPH TURFGRASS",1.85796723693426
"2014","10","44","HAMILTON A",2.28207960508473
"2014","10","44","HAMILTON RBG CS",2.5951286826474
"2014","10","44","KITCHENER/WATERLOO",1.92141176253019
"2014","10","44","LONDON A",1.73821484433611
"2014","10","44","LONDON CS",1.73456472601411
"2014","10","44","MONO CENTRE",1.85887831001079
"2014","10","44","MOUNT FOREST (AUT)",1.51713220941521
"2014","10","44","PA BOUSFIELD FARMS",1.90004890390897
"2014","10","44","PA CALEDON EQUESTRIAN PARK",2.09235698351856
"2014","10","44","PA CONCORD RYDER",2.06880426707353
"2014","10","44","PA DOWNSVIEW PARK",2.07359696707114
"2014","10","44","PA HALTON HILLS",2.09845637805007
"2014","10","44","PA HERSHEY CENTRE",2.13798229877124
"2014","10","44","PA MATTAMY ATHLETIC CENTRE",2.13261981905936
"2014","10","44","PA ROYAL CANADIAN YACHT CLUB",2.09297907875357
"2014","10","44","PA STONEY CREEK CARDINAL SCHOOL",2.34340549111217
"2014","10","44","PA TORONTO HYUNDAI",2.10071900650419
"2014","10","44","PA TORONTO NORTH YORK MOTORS",2.08219969156552
"2014","10","44","PA VINELAND STONEY RIDGE",2.23291636497155
